"diamond-image-wrapper href","medium-up--hide","main-price","Shape","Carat","Color","Clarity","Cut","Polish","Symmetry","Fluor","L/W"
"https://www.withclarity.com/products/diamonds/5476006762","0.36 Carat Round Natural Diamond","$395","Round","0.36","K","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1469759887","0.36 Carat Round Natural Diamond","$395","Round","0.36","K","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475308298","0.26 Carat Round Natural Diamond","$395","Round","0.26","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1477312327","0.26 Carat Round Natural Diamond","$395","Round","0.26","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473144358","0.27 Carat Round Natural Diamond","$395","Round","0.27","H","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5476099857","0.27 Carat Round Natural Diamond","$395","Round","0.27","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477069999","0.36 Carat Round Natural Diamond","$395","Round","0.36","L","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478070416","0.36 Carat Round Natural Diamond","$395","Round","0.36","L","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6462759909","0.26 Carat Round Natural Diamond","$395","Round","0.26","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462733429","0.3 Carat Round Natural Diamond","$395","Round","0.3","G","SI2","Excellent","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6475271128","0.3 Carat Round Natural Diamond","$395","Round","0.3","K","VVS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/2477285605","0.3 Carat Round Natural Diamond","$395","Round","0.3","K","VS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1468318137","0.31 Carat Round Natural Diamond","$395","Round","0.31","E","SI2","Very Good","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1477017678","0.35 Carat Round Natural Diamond","$395","Round","0.35","E","SI2","Good","Good","Good","Medium","0.99"
"https://www.withclarity.com/products/diamonds/2467321697","0.3 Carat Round Natural Diamond","$395","Round","0.3","E","SI2","Excellent","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/7466321871","0.3 Carat Round Natural Diamond","$395","Round","0.3","E","SI2","Excellent","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6425134530","0.4 Carat CUSHION Natural Diamond","$395","CUSHION","0.4","J","VS1","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/2426818749","0.5 Carat Emerald Natural Diamond","$395","Emerald","0.5","F","I1","Excellent","Very Good","Very Good","None","1.51"
"https://www.withclarity.com/products/diamonds/6442702367","0.4 Carat Cushion Natural Diamond","$395","Cushion","0.4","J","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1435930188","0.41 Carat CUSHION Natural Diamond","$395","CUSHION","0.41","I","VS2","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/6471095638","0.4 Carat Round Natural Diamond","$395","Round","0.4","K","SI1","Excellent","Very Good","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/6461694131","0.33 Carat Round Natural Diamond","$395","Round","0.33","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1465891178","0.31 Carat Round Natural Diamond","$396","Round","0.31","J","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/64618718780","0.32 Carat Round Natural Diamond","$396","Round","0.32","F","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/64624551020","0.25 Carat Round Natural Diamond","$396","Round","0.25","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5453574170","0.27 Carat Round Natural Diamond","$396","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/5221562281","0.4 Carat Emerald Natural Diamond","$396","Emerald","0.4","I","SI1","Excellent","Very Good","Very Good","None","1.40"
"https://www.withclarity.com/products/diamonds/6472177637","0.31 Carat Round Natural Diamond","$396","Round","0.31","J","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471209195","0.27 Carat Round Natural Diamond","$396","Round","0.27","H","IF","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/7461440564","0.28 Carat Round Natural Diamond","$396","Round","0.28","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474209094","0.35 Carat Round Natural Diamond","$396","Round","0.35","L","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5463957558","0.28 Carat Round Natural Diamond","$396","Round","0.28","H","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/7476344812","0.36 Carat Round Natural Diamond","$396","Round","0.36","I","SI2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2464801276","0.25 Carat Round Natural Diamond","$396","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7472164862","0.25 Carat Round Natural Diamond","$396","Round","0.25","E","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1465910595","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471033386","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7463982369","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478199180","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1463848393","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6461904874","0.25 Carat Round Natural Diamond","$396","Round","0.25","H","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474246151","0.26 Carat Round Natural Diamond","$396","Round","0.26","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473310652","0.26 Carat Round Natural Diamond","$396","Round","0.26","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477308363","0.26 Carat Round Natural Diamond","$396","Round","0.26","G","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7476368976","0.26 Carat Round Natural Diamond","$396","Round","0.26","H","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1478144492","0.3 Carat Round Natural Diamond","$396","Round","0.3","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479067674","0.32 Carat Round Natural Diamond","$396","Round","0.32","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475362038","0.32 Carat Round Natural Diamond","$396","Round","0.32","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477067761","0.32 Carat Round Natural Diamond","$396","Round","0.32","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479069198","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477069670","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476074476","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476074326","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2477069498","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1479074538","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474069831","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471095786","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2474070796","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6471070931","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475342886","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS2","Excellent","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/7462988152","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6465982929","0.3 Carat Round Natural Diamond","$396","Round","0.3","J","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2464849361","0.34 Carat Round Natural Diamond","$396","Round","0.34","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472070825","0.31 Carat Round Natural Diamond","$396","Round","0.31","K","IF","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/5473032105","0.31 Carat Round Natural Diamond","$396","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476050521","0.31 Carat Round Natural Diamond","$396","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472083626","0.31 Carat Round Natural Diamond","$396","Round","0.31","J","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6465316840","0.3 Carat Round Natural Diamond","$396","Round","0.3","E","SI1","Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/7468402819","0.3 Carat Round Natural Diamond","$396","Round","0.3","E","SI2","Excellent","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/1463321672","0.3 Carat Round Natural Diamond","$396","Round","0.3","F","SI1","Very Good","Very Good","Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6462342433","0.3 Carat Round Natural Diamond","$396","Round","0.3","I","VVS1","Excellent","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/2467318140","0.31 Carat Round Natural Diamond","$396","Round","0.31","E","SI1","Good","Good","Good","None","0.99"
"https://www.withclarity.com/products/diamonds/2466734455","0.4 Carat Pear Natural Diamond","$396","Pear","0.4","K","VS2","Excellent","Excellent","Very Good","Faint","1.52"
"https://www.withclarity.com/products/diamonds/2448800116","0.41 Carat Round Natural Diamond","$396","Round","0.41","L","IF","Excellent","Excellent","Excellent","Medium","0.99"
"https://www.withclarity.com/products/diamonds/2477297302","0.4 Carat Marquise Natural Diamond","$396","Marquise","0.4","J","SI1","Excellent","Excellent","Very Good","None","2.17"
"https://www.withclarity.com/products/diamonds/2457568839","0.4 Carat CUSHION Natural Diamond","$397","CUSHION","0.4","H","SI2","Excellent","Excellent","Very Good","None","1.02"
"https://www.withclarity.com/products/diamonds/6431421176","0.41 Carat CUSHION Natural Diamond","$398","CUSHION","0.41","I","VS2","Excellent","Very Good","Excellent","None","1.02"
"https://www.withclarity.com/products/diamonds/2478145904","0.33 Carat Round Natural Diamond","$398","Round","0.33","K","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3475123604","0.35 Carat Round Natural Diamond","$398","Round","0.35","K","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/1475023708","0.35 Carat Round Natural Diamond","$398","Round","0.35","K","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1429736002","0.4 Carat Round Natural Diamond","$398","Round","0.4","F","I1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478245068","0.25 Carat Round Natural Diamond","$398","Round","0.25","G","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472246082","0.25 Carat Round Natural Diamond","$398","Round","0.25","G","VS1","Excellent","Excellent","Excellent","None","1.00"
